,arrival_icao,flight_number,status,departure_airport,scheduled_time,terminal,aircraft_model,airline,departure_icao,departure_iata
212,EDDH,KL 1789,Expected,Amsterdam,2022-06-16 21:50:00+02:00,1,Embraer E195-E2,KLM,EHAM,AMS
213,EDDH,EI 392,Expected,Dublin,2022-06-16 10:05:00+02:00,2,Airbus A320-200,Aer Lingus,EIDW,DUB
214,EDDH,FR 8511,Expected,Dublin,2022-06-16 12:20:00+02:00,2,Boeing B737 800 Winglets,Ryanair,EIDW,DUB
215,EDDH,SK 649,Expected,Copenhagen,2022-06-16 14:50:00+02:00,2,Bombardier Regionaljet CRJ900,SAS,EKCH,CPH
216,EDDH,SK 651,Expected,Copenhagen,2022-06-16 18:40:00+02:00,2,Avions de Transport Regional ATR72 500,SAS,EKCH,CPH
217,EDDH,LG 9513,Expected,Luxembourg,2022-06-16 17:05:00+02:00,2,Bombardier (De Havilland) DHC8 400 Dash8 Serie400,Luxair,ELLX,LUX
218,EDDH,DY 1126,Expected,Oslo,2022-06-16 14:40:00+02:00,1,Boeing B737 800 Winglets,Norwegian Air Shuttle,ENGM,OSL
219,EDDH,W6 1675,Expected,Gdańsk,2022-06-16 18:05:00+02:00,2,Airbus A321-200,Wizz Air,EPGD,GDN
220,EDDH,LO 399,Expected,Warsaw,2022-06-16 10:40:00+02:00,2,Embraer E170 ERJ170-100,LOT - Polish,EPWA,WAW
221,EDDH,LO 401,Expected,Warsaw,2022-06-16 22:00:00+02:00,2,Embraer E170 ERJ170-100,LOT - Polish,EPWA,WAW
222,EDDH,SK 2645,Expected,Stockholm,2022-06-16 10:10:00+02:00,2,Bombardier Regionaljet CRJ900,SAS,ESSA,ARN
223,EDDH,EW 7219,Expected,Stockholm,2022-06-16 17:10:00+02:00,1,Airbus A319-100,Eurowings,ESSA,ARN
224,EDDH,BT 251,Expected,Riga,2022-06-16 13:40:00+02:00,1,Airbus A220-300,Air Baltic,EVRA,RIX
225,EDDH,BT 929,Expected,Vilnius,2022-06-16 19:20:00+02:00,1,Airbus A220-300,Air Baltic,EYVI,VNO
226,EDDH,EW 7527,Expected,Fuerteventura Island,2022-06-16 17:15:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,GCFV,FUE
227,EDDH,DE 3,Expected,Hurghada,2022-06-16 20:00:00+02:00,1,Boeing B757 300 Winglets,Condor,HEGN,HRG
228,EDDH,W6 6613,Expected,Tirana,2022-06-16 14:35:00+02:00,2,Airbus A321-200,Wizz Air,LATI,TIA
229,EDDH,EW 7985,Expected,Split,2022-06-16 15:00:00+02:00,1,Airbus A319-100,Eurowings,LDSP,SPU
230,EDDH,FR 4025,Expected,Alicante,2022-06-16 18:40:00+02:00,2,Boeing B737 800 Winglets,Ryanair,LEAL,ALC
231,EDDH,VY 1820,Expected,Barcelona,2022-06-16 14:25:00+02:00,2,Airbus A320-200,Vueling,LEBL,BCN
232,EDDH,EW 7521,Expected,Barcelona,2022-06-16 17:20:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LEBL,BCN
233,EDDH,EW 7515,Expected,Ibiza Town,2022-06-16 21:40:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LEIB,IBZ
234,EDDH,IB 3270,Expected,Madrid,2022-06-16 15:05:00+02:00,2,Airbus A320-200,Iberia,LEMD,MAD
235,EDDH,EW 7537,Expected,Málaga,2022-06-16 13:45:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LEMG,AGP
236,EDDH,DE 1521,Expected,Palma De Mallorca,2022-06-16 10:35:00+02:00,1,Boeing B757 300 Winglets,Condor,LEPA,PMI
237,EDDH,EW 7589,Expected,Palma De Mallorca,2022-06-16 12:35:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LEPA,PMI
238,EDDH,DE 1543,Expected,Palma De Mallorca,2022-06-16 12:45:00+02:00,1,Boeing B757 300 Winglets,Condor,LEPA,PMI
239,EDDH,EW 7587,Expected,Palma De Mallorca,2022-06-16 16:30:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LEPA,PMI
240,EDDH,EW 7591,Expected,Palma De Mallorca,2022-06-16 17:05:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LEPA,PMI
241,EDDH,FR 7185,Expected,Palma De Mallorca,2022-06-16 18:15:00+02:00,2,Airbus A320-200,Ryanair,LEPA,PMI
242,EDDH,FR 2046,Expected,Palma De Mallorca,2022-06-16 21:20:00+02:00,2,Boeing B737 800 Winglets,Ryanair,LEPA,PMI
243,EDDH,EW 7531,Expected,Valencia,2022-06-16 18:40:00+02:00,1,Airbus A319-100,Eurowings,LEVC,VLC
244,EDDH,EW 7403,Expected,Paris,2022-06-16 10:30:00+02:00,1,Airbus A319-100,Eurowings,LFPG,CDG
245,EDDH,AF 1710,Expected,Paris,2022-06-16 13:50:00+02:00,1,Airbus A320-200,Air France,LFPG,CDG
246,EDDH,AF 1510,Expected,Paris,2022-06-16 17:10:00+02:00,1,Airbus A320-200,Air France,LFPG,CDG
247,EDDH,AF 1602,Expected,Paris,2022-06-16 19:40:00+02:00,1,Airbus A319-100,Air France,LFPG,CDG
248,EDDH,EW 7407,Expected,Paris,2022-06-16 22:00:00+02:00,1,Airbus A319-100,Eurowings,LFPG,CDG
249,EDDH,DS 1027,Expected,Bâle/Mulhouse,2022-06-16 20:40:00+02:00,1,Airbus A320-200,Easyjet Switzerland,LFSB,BSL
250,EDDH,U2 1027,Unknown,Bâle/Mulhouse,2022-06-16 20:40:00+02:00,1,Airbus A320,easyJet,LFSB,BSL
251,EDDH,EW 7675,Expected,Heraklion,2022-06-16 13:45:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LGIR,HER
252,EDDH,EW 7317,Expected,Kos Island,2022-06-16 15:45:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LGKO,KGS
253,EDDH,DE 1645,Expected,Rodes Island,2022-06-16 14:00:00+02:00,1,Airbus A320-200,Condor,LGRP,RHO
254,EDDH,EW 7645,Expected,Rodes Island,2022-06-16 14:20:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LGRP,RHO
255,EDDH,A3 508,Expected,Thessaloniki,2022-06-16 16:25:00+02:00,2,Airbus A320-200,Aegean,LGTS,SKG
256,EDDH,EW 7659,Expected,Thessaloniki,2022-06-16 18:45:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LGTS,SKG
257,EDDH,AZ 426,Expected,Milan,2022-06-16 13:10:00+02:00,1,Airbus A319-100,Alitalia,LIML,LIN
258,EDDH,EW 7865,Expected,Nápoli,2022-06-16 16:00:00+02:00,1,Airbus A319-100,Eurowings,LIRN,NAP
259,EDDH,EW 4344,Expected,Salzburg,2022-06-16 16:55:00+02:00,1,Airbus A319-100,Eurowings,LOWS,SZG
260,EDDH,EW 7753,Expected,Vienna,2022-06-16 10:40:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LOWW,VIE
261,EDDH,OS 173,Expected,Vienna,2022-06-16 14:20:00+02:00,2,Airbus A321-200,Austrian,LOWW,VIE
262,EDDH,EW 7755,Expected,Vienna,2022-06-16 17:25:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LOWW,VIE
263,EDDH,OS 171,Expected,Vienna,2022-06-16 19:45:00+02:00,2,Airbus A320-200,Austrian,LOWW,VIE
264,EDDH,TP 562,Expected,Lisbon,2022-06-16 12:40:00+02:00,2,Embraer E190 ERJ190-100,TAP Air Portugal,LPPT,LIS
265,EDDH,TP 564,Expected,Lisbon,2022-06-16 16:35:00+02:00,2,Embraer E190 ERJ190-100,TAP Air Portugal,LPPT,LIS
266,EDDH,EW 7761,Expected,Zurich,2022-06-16 10:30:00+02:00,1,Airbus A320-200 (sharklets),Eurowings,LSZH,ZRH
267,EDDH,LX 1056,Expected,Zurich,2022-06-16 14:05:00+02:00,2,Airbus A320-200 NEO,SWISS,LSZH,ZRH
268,EDDH,LX 1058,Expected,Zurich,2022-06-16 18:20:00+02:00,2,Airbus A320-200 NEO,SWISS,LSZH,ZRH
269,EDDH,LX 1054,Expected,Zurich,2022-06-16 19:20:00+02:00,2,Airbus A321-200,SWISS,LSZH,ZRH
270,EDDH,XQ 914,Expected,İzmir,2022-06-16 14:00:00+02:00,1,Boeing B737 800 Winglets,SunExpress,LTBJ,ADB
271,EDDH,XC 6945,Expected,Bodrum,2022-06-16 17:45:00+02:00,1,Airbus A320-200,Corendon Air,LTFE,BJV
272,EDDH,PC 1043,Expected,Istanbul,2022-06-16 12:45:00+02:00,2,Airbus A320-200,Pegasus,LTFJ,SAW
273,EDDH,PC 1045,Expected,Istanbul,2022-06-16 16:30:00+02:00,2,Boeing B737 800,Pegasus,LTFJ,SAW
274,EDDH,TK 1665,Expected,Istanbul,2022-06-16 14:10:00+02:00,1,Airbus A321-200,Turkish,LTFM,IST
275,EDDH,TK 1663,Expected,Istanbul,2022-06-16 17:45:00+02:00,1,Airbus A321-200,Turkish,LTFM,IST
276,EDDH,W6 7749,Expected,Skopje,2022-06-16 21:10:00+02:00,2,Airbus A321-200,Wizz Air,LWSK,SKP
277,EDDH,EK 59,Expected,Dubai City,2022-06-16 13:35:00+02:00,1,Airbus A380 800 High Density,Emirates,OMDB,DXB
278,EDDM,4Y 1263,Expected,Kerkyra Island,2022-06-16 10:45:00+02:00,1,,Airbus Transport International,LGKR,CFU
279,EDDM,4Y 1251,Expected,Rodes Island,2022-06-16 12:15:00+02:00,1,,Airbus Transport International,LGRP,RHO
280,EDDM,4Y 1257,Expected,Heraklion,2022-06-16 15:25:00+02:00,1,,Airbus Transport International,LGIR,HER
281,EDDM,LH 715,Expected,Tokyo,2022-06-16 17:20:00+02:00,2,,Lufthansa,RJTT,HND
282,EDDM,TI 627,Expected,Antalya,2022-06-16 17:15:00+02:00,1,,Tailwind,LTAI,AYT
283,EDDM,FT 1827,Expected,Marsa Alam,2022-06-16 18:30:00+02:00,1,,FlyEgypt,HEMA,RMF
284,EDDM,TI 313,Expected,Antalya,2022-06-16 18:30:00+02:00,1,,Tailwind,LTAI,AYT
285,EDDM,XC 9981,Expected,Antalya,2022-06-16 18:50:00+02:00,1,,Corendon Air,LTAI,AYT
286,EDDM,IV 450,Expected,Prishtina,2022-06-16 19:45:00+02:00,1,,GP Aviation,BKPR,PRN
287,EDDM,4Y 1255,Expected,Kos Island,2022-06-16 21:05:00+02:00,1,,Airbus Transport International,LGKO,KGS
288,EDDM,4Y 1273,Expected,Santorini Island,2022-06-16 21:50:00+02:00,1,,Airbus Transport International,LGSR,JTR
289,EDDM,4Y 811,Expected,Lamezia Terme,2022-06-16 21:00:00+02:00,1,,Airbus Transport International,LICA,SUF
290,EDDM,FI 532,Expected,Reykjavik,2022-06-16 13:05:00+02:00,1,Boeing 737,Icelandair,BIKF,KEF
291,EDDM,EW 6614,Expected,Prishtina,2022-06-16 15:10:00+02:00,1,Airbus A320,Eurowings,BKPR,PRN
292,EDDM,4Y 77,Expected,Montréal,2022-06-16 10:10:00+02:00,2,,Airbus Transport International,CYUL,YUL
293,EDDM,LH 477,Expected,Vancouver,2022-06-16 13:15:00+02:00,2,Airbus A350-900,Lufthansa,CYVR,YVR
294,EDDM,LH 495,Expected,Toronto,2022-06-16 10:10:00+02:00,2,Airbus A350-900,Lufthansa,CYYZ,YYZ
295,EDDM,LH 1745,Expected,Tunis,2022-06-16 14:50:00+02:00,2,Airbus A320,Lufthansa,DTTA,TUN
296,EDDM,LH 2283,Expected,Brussels,2022-06-16 10:05:00+02:00,2,Embraer 195,Lufthansa,EBBR,BRU
297,EDDM,LH 2285,Expected,Brussels,2022-06-16 11:15:00+02:00,2,Airbus A320,Lufthansa,EBBR,BRU
298,EDDM,LH 2287,Expected,Brussels,2022-06-16 14:45:00+02:00,2,Airbus A319,Lufthansa,EBBR,BRU
299,EDDM,LH 2289,Expected,Brussels,2022-06-16 18:00:00+02:00,2,Bombardier CRJ900,Lufthansa,EBBR,BRU
300,EDDM,SN 2647,Expected,Brussels,2022-06-16 20:30:00+02:00,2,Airbus A320,Brussels,EBBR,BRU
301,EDDM,LH 2291,Expected,Brussels,2022-06-16 22:00:00+02:00,2,Embraer 195,Lufthansa,EBBR,BRU
302,EDDM,LH 1931,Expected,Berlin,2022-06-16 11:00:00+02:00,2,Airbus A319,Lufthansa,EDDB,BER
303,EDDM,LH 1929,Expected,Berlin,2022-06-16 12:00:00+02:00,2,Airbus A320,Lufthansa,EDDB,BER
304,EDDM,LH 1937,Expected,Berlin,2022-06-16 14:00:00+02:00,2,Airbus A320,Lufthansa,EDDB,BER
305,EDDM,LH 1945,Expected,Berlin,2022-06-16 16:05:00+02:00,2,Airbus A320,Lufthansa,EDDB,BER
306,EDDM,LH 1943,Unknown,Berlin,2022-06-16 18:00:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDB,BER
307,EDDM,LH 1961,Expected,Berlin,2022-06-16 19:00:00+02:00,2,Airbus A319,Lufthansa,EDDB,BER
308,EDDM,LH 1953,Expected,Berlin,2022-06-16 21:00:00+02:00,2,Airbus A319,Lufthansa,EDDB,BER
309,EDDM,LH 1957,Expected,Berlin,2022-06-16 22:00:00+02:00,2,Airbus A320,Lufthansa,EDDB,BER
310,EDDM,LH 2123,Expected,Dresden,2022-06-16 10:50:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDC,DRS
311,EDDM,LH 2125,Unknown,Dresden,2022-06-16 14:05:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDC,DRS
312,EDDM,LH 2127,Expected,Dresden,2022-06-16 19:10:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDC,DRS
313,EDDM,LH 98,Expected,Frankfurt-am-Main,2022-06-16 10:10:00+02:00,2,Airbus A320,Lufthansa,EDDF,FRA
314,EDDM,LH 100,Expected,Frankfurt-am-Main,2022-06-16 11:10:00+02:00,2,Airbus A320 NEO,Lufthansa,EDDF,FRA
315,EDDM,LH 104,Expected,Frankfurt-am-Main,2022-06-16 13:10:00+02:00,2,Airbus A320,Lufthansa,EDDF,FRA
316,EDDM,LH 108,Expected,Frankfurt-am-Main,2022-06-16 14:10:00+02:00,2,Airbus A319,Lufthansa,EDDF,FRA
317,EDDM,LH 112,Expected,Frankfurt-am-Main,2022-06-16 17:10:00+02:00,2,Airbus A319,Lufthansa,EDDF,FRA
318,EDDM,LH 114,Expected,Frankfurt-am-Main,2022-06-16 18:10:00+02:00,2,Airbus A320,Lufthansa,EDDF,FRA
319,EDDM,LH 116,Expected,Frankfurt-am-Main,2022-06-16 19:10:00+02:00,2,Airbus A320,Lufthansa,EDDF,FRA
320,EDDM,LH 2135,Expected,Münster,2022-06-16 10:15:00+02:00,2,Embraer 195,Lufthansa,EDDG,FMO
321,EDDM,LH 2139,Unknown,Münster,2022-06-16 18:30:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDG,FMO
322,EDDM,LH 2141,Expected,Münster,2022-06-16 21:35:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDG,FMO
323,EDDM,LH 2049,Expected,Hamburg,2022-06-16 10:00:00+02:00,2,Airbus A321,Lufthansa,EDDH,HAM
324,EDDM,LH 2053,Expected,Hamburg,2022-06-16 11:25:00+02:00,2,Airbus A320,Lufthansa,EDDH,HAM
325,EDDM,LH 2055,Expected,Hamburg,2022-06-16 12:30:00+02:00,2,Airbus A321,Lufthansa,EDDH,HAM
326,EDDM,LH 2057,Expected,Hamburg,2022-06-16 13:30:00+02:00,2,Airbus A320,Lufthansa,EDDH,HAM
327,EDDM,LH 2059,Expected,Hamburg,2022-06-16 14:30:00+02:00,2,Airbus A321,Lufthansa,EDDH,HAM
328,EDDM,LH 2061,Expected,Hamburg,2022-06-16 16:30:00+02:00,2,Airbus A321,Lufthansa,EDDH,HAM
329,EDDM,LH 2063,Expected,Hamburg,2022-06-16 18:30:00+02:00,2,Airbus A321,Lufthansa,EDDH,HAM
330,EDDM,LH 2089,Expected,Hamburg,2022-06-16 19:30:00+02:00,2,Airbus A320,Lufthansa,EDDH,HAM
331,EDDM,LH 2069,Expected,Hamburg,2022-06-16 20:30:00+02:00,2,Airbus A320,Lufthansa,EDDH,HAM
332,EDDM,LH 2071,Expected,Hamburg,2022-06-16 21:30:00+02:00,2,Airbus A321,Lufthansa,EDDH,HAM
333,EDDM,LH 1975,Expected,Cologne,2022-06-16 11:10:00+02:00,2,Airbus A319,Lufthansa,EDDK,CGN
334,EDDM,LH 1979,Expected,Cologne,2022-06-16 14:00:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDK,CGN
335,EDDM,EW 88,Expected,Cologne,2022-06-16 17:10:00+02:00,1,Boeing 737-800,Eurowings,EDDK,CGN
336,EDDM,LH 1983,Expected,Cologne,2022-06-16 18:50:00+02:00,2,Airbus A320,Lufthansa,EDDK,CGN
337,EDDM,LH 1989,Expected,Cologne,2022-06-16 21:30:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDK,CGN
338,EDDM,LH 2011,Expected,Duesseldorf,2022-06-16 10:35:00+02:00,2,Airbus A320,Lufthansa,EDDL,DUS
339,EDDM,LH 2007,Expected,Duesseldorf,2022-06-16 11:30:00+02:00,2,Airbus A320,Lufthansa,EDDL,DUS
340,EDDM,LH 2003,Expected,Duesseldorf,2022-06-16 13:40:00+02:00,2,Airbus A319,Lufthansa,EDDL,DUS
341,EDDM,LH 2033,Expected,Duesseldorf,2022-06-16 14:40:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDL,DUS
342,EDDM,EW 9088,Expected,Duesseldorf,2022-06-16 15:25:00+02:00,1,Airbus A319,Eurowings,EDDL,DUS
343,EDDM,LH 2017,Expected,Duesseldorf,2022-06-16 16:40:00+02:00,2,Airbus A320,Lufthansa,EDDL,DUS
344,EDDM,LH 2019,Unknown,Duesseldorf,2022-06-16 18:25:00+02:00,2,Airbus A319,Lufthansa,EDDL,DUS
345,EDDM,LH 2041,Expected,Duesseldorf,2022-06-16 19:40:00+02:00,2,Airbus A320,Lufthansa,EDDL,DUS
346,EDDM,LH 2023,Expected,Duesseldorf,2022-06-16 20:40:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDL,DUS
347,EDDM,LH 2025,Expected,Duesseldorf,2022-06-16 21:05:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDL,DUS
348,EDDM,LH 2165,Expected,Leipzig,2022-06-16 10:45:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDP,LEJ
349,EDDM,LH 2169,Expected,Leipzig,2022-06-16 17:30:00+02:00,2,Embraer 195,Lufthansa,EDDP,LEJ
350,EDDM,LH 2145,Expected,Stuttgart,2022-06-16 10:35:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDS,STR
351,EDDM,LH 2147,Expected,Stuttgart,2022-06-16 14:25:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDS,STR
352,EDDM,LH 2149,Unknown,Stuttgart,2022-06-16 18:05:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDS,STR
353,EDDM,LH 2097,Expected,Hanover,2022-06-16 14:05:00+02:00,2,Airbus A319,Lufthansa,EDDV,HAJ
354,EDDM,LH 2101,Expected,Hanover,2022-06-16 18:35:00+02:00,2,Airbus A320,Lufthansa,EDDV,HAJ
355,EDDM,LH 2103,Expected,Hanover,2022-06-16 21:05:00+02:00,2,Airbus A319,Lufthansa,EDDV,HAJ
356,EDDM,LH 2189,Expected,Bremen,2022-06-16 10:35:00+02:00,2,Airbus A319,Lufthansa,EDDW,BRE
357,EDDM,LH 2191,Expected,Bremen,2022-06-16 11:35:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDW,BRE
358,EDDM,LH 2193,Expected,Bremen,2022-06-16 14:45:00+02:00,2,Airbus A319,Lufthansa,EDDW,BRE
359,EDDM,LH 2195,Unknown,Bremen,2022-06-16 18:00:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDW,BRE
360,EDDM,LH 2197,Expected,Bremen,2022-06-16 21:45:00+02:00,2,Bombardier CRJ900,Lufthansa,EDDW,BRE
361,EDDM,LH 2177,Expected,Paderborn,2022-06-16 10:30:00+02:00,2,Bombardier CRJ900,Lufthansa,EDLP,PAD
362,EDDM,LH 2181,Expected,Paderborn,2022-06-16 21:35:00+02:00,2,Bombardier CRJ900,Lufthansa,EDLP,PAD
363,EDDM,LH 2185,Expected,Westerland,2022-06-16 21:45:00+02:00,2,Bombardier CRJ900,Lufthansa,EDXW,GWT
364,EDDM,LH 2461,Expected,Helsinki,2022-06-16 14:25:00+02:00,2,Airbus A320 NEO,Lufthansa,EFHK,HEL
365,EDDM,AY 1405,Expected,Helsinki,2022-06-16 17:50:00+02:00,1,Airbus A320,Finnair,EFHK,HEL
366,EDDM,LH 2465,Expected,Helsinki,2022-06-16 21:15:00+02:00,2,Airbus A320,Lufthansa,EFHK,HEL
367,EDDM,LH 2509,Expected,Birmingham,2022-06-16 13:50:00+02:00,2,Airbus A319,Lufthansa,EGBB,BHX
368,EDDM,LH 2511,Unknown,Birmingham,2022-06-16 20:30:00+02:00,2,Embraer 195,Lufthansa,EGBB,BHX
369,EDDM,LH 2501,Expected,Manchester,2022-06-16 13:40:00+02:00,2,Airbus A320,Lufthansa,EGCC,MAN
370,EDDM,U2 1887,Expected,Manchester,2022-06-16 16:35:00+02:00,1,Airbus A320,easyJet,EGCC,MAN
371,EDDM,LH 2503,Expected,Manchester,2022-06-16 20:40:00+02:00,2,Airbus A319,Lufthansa,EGCC,MAN
372,EDDM,LH 2485,Expected,London,2022-06-16 10:15:00+02:00,2,Airbus A320 NEO,Lufthansa,EGLL,LHR
373,EDDM,BA 950,Expected,London,2022-06-16 11:50:00+02:00,1,Airbus A319,British Airways,EGLL,LHR
374,EDDM,LH 2471,Expected,London,2022-06-16 11:50:00+02:00,2,Airbus A320 NEO,Lufthansa,EGLL,LHR
375,EDDM,LH 2473,Expected,London,2022-06-16 13:45:00+02:00,2,Airbus A320 NEO,Lufthansa,EGLL,LHR
376,EDDM,BA 960,Expected,London,2022-06-16 18:10:00+02:00,1,Airbus A319,British Airways,EGLL,LHR
377,EDDM,BA 954,Expected,London,2022-06-16 19:30:00+02:00,1,Airbus A320,British Airways,EGLL,LHR
378,EDDM,LH 2477,Expected,London,2022-06-16 19:15:00+02:00,2,Airbus A320 NEO,Lufthansa,EGLL,LHR
379,EDDM,LH 2479,Expected,London,2022-06-16 20:40:00+02:00,2,Airbus A320 NEO,Lufthansa,EGLL,LHR
380,EDDM,LH 2525,Expected,Edinburgh,2022-06-16 14:00:00+02:00,2,Airbus A320,Lufthansa,EGPH,EDI
381,EDDM,LH 2301,Expected,Amsterdam,2022-06-16 10:15:00+02:00,2,Bombardier CRJ900,Lufthansa,EHAM,AMS
382,EDDM,KL 1793,Expected,Amsterdam,2022-06-16 11:00:00+02:00,1,Boeing 737-800,KLM,EHAM,AMS
383,EDDM,LH 2303,Expected,Amsterdam,2022-06-16 12:35:00+02:00,2,Bombardier CRJ900,Lufthansa,EHAM,AMS
384,EDDM,KL 1795,Expected,Amsterdam,2022-06-16 13:25:00+02:00,1,Embraer 190,KLM,EHAM,AMS
385,EDDM,KL 1797,Expected,Amsterdam,2022-06-16 17:00:00+02:00,1,Boeing 737-800,KLM,EHAM,AMS
386,EDDM,LH 2305,Expected,Amsterdam,2022-06-16 17:00:00+02:00,2,Bombardier CRJ900,Lufthansa,EHAM,AMS
387,EDDM,LH 2307,Expected,Amsterdam,2022-06-16 18:40:00+02:00,2,Airbus A319,Lufthansa,EHAM,AMS
388,EDDM,EI 352,Expected,Dublin,2022-06-16 10:45:00+02:00,1,Airbus A320,Aer Lingus,EIDW,DUB
389,EDDM,LH 2517,Expected,Dublin,2022-06-16 13:50:00+02:00,2,Airbus A320,Lufthansa,EIDW,DUB
390,EDDM,LH 2519,Expected,Dublin,2022-06-16 21:05:00+02:00,2,Airbus A320,Lufthansa,EIDW,DUB
391,EDDM,LH 2435,Expected,Billund,2022-06-16 14:50:00+02:00,2,Bombardier CRJ900,Lufthansa,EKBI,BLL
392,EDDM,LH 2439,Expected,Copenhagen,2022-06-16 10:20:00+02:00,2,Airbus A320,Lufthansa,EKCH,CPH
393,EDDM,D8 3308,Expected,Copenhagen,2022-06-16 14:00:00+02:00,1,Boeing 737-800,Norwegian Air International,EKCH,CPH
394,EDDM,LH 2441,Expected,Copenhagen,2022-06-16 14:20:00+02:00,2,Airbus A320,Lufthansa,EKCH,CPH
395,EDDM,LH 2443,Expected,Copenhagen,2022-06-16 21:05:00+02:00,2,Airbus A320,Lufthansa,EKCH,CPH
396,EDDM,LH 2317,Expected,Luxembourg,2022-06-16 11:10:00+02:00,2,Bombardier CRJ900,Lufthansa,ELLX,LUX
397,EDDM,LG 9737,Expected,Luxembourg,2022-06-16 20:40:00+02:00,2,Bombardier Dash 8 Q400 / DHC-8-400,Luxair,ELLX,LUX
398,EDDM,LH 2323,Expected,Luxembourg,2022-06-16 21:15:00+02:00,2,Bombardier CRJ900,Lufthansa,ELLX,LUX
399,EDDM,DY 1156,Expected,Oslo,2022-06-16 11:00:00+02:00,1,Boeing 737-800,Norwegian Air Shuttle,ENGM,OSL
400,EDDM,LH 2453,Expected,Oslo,2022-06-16 13:50:00+02:00,2,Airbus A320 NEO,Lufthansa,ENGM,OSL
401,EDDM,LH 2455,Expected,Oslo,2022-06-16 21:10:00+02:00,2,Airbus A320,Lufthansa,ENGM,OSL
402,EDDM,LH 1643,Expected,Gdańsk,2022-06-16 14:45:00+02:00,2,Bombardier CRJ900,Lufthansa,EPGD,GDN
403,EDDM,LH 1623,Unknown,Kraków,2022-06-16 14:40:00+02:00,2,Airbus A319,Lufthansa,EPKK,KRK
404,EDDM,LH 1625,Expected,Kraków,2022-06-16 17:55:00+02:00,2,Airbus A319,Lufthansa,EPKK,KRK
405,EDDM,LH 1637,Expected,Poznań,2022-06-16 14:20:00+02:00,2,Bombardier CRJ900,Lufthansa,EPPO,POZ
406,EDDM,LH 1611,Expected,Warsaw,2022-06-16 10:45:00+02:00,2,Airbus A319,Lufthansa,EPWA,WAW
407,EDDM,LH 1613,Expected,Warsaw,2022-06-16 14:45:00+02:00,2,Airbus A319,Lufthansa,EPWA,WAW
408,EDDM,LO 353,Expected,Warsaw,2022-06-16 18:50:00+02:00,2,Embraer 190,LOT - Polish,EPWA,WAW
409,EDDM,LO 375,Expected,Warsaw,2022-06-16 22:00:00+02:00,2,Embraer 170,LOT - Polish,EPWA,WAW
410,EDDM,LH 1631,Expected,Wrocław,2022-06-16 15:15:00+02:00,2,Bombardier CRJ900,Lufthansa,EPWR,WRO
411,EDDM,LH 2429,Expected,Goteborg,2022-06-16 13:50:00+02:00,2,Airbus A320,Lufthansa,ESGG,GOT
412,EDDM,LH 2413,Expected,Stockholm,2022-06-16 11:00:00+02:00,2,Bombardier CRJ900,Lufthansa,ESSA,ARN
413,EDDM,LH 2415,Expected,Stockholm,2022-06-16 14:00:00+02:00,2,Airbus A320 NEO,Lufthansa,ESSA,ARN
414,EDDM,LH 2417,Expected,Stockholm,2022-06-16 17:20:00+02:00,2,Airbus A320,Lufthansa,ESSA,ARN
415,EDDM,LH 2419,Expected,Stockholm,2022-06-16 20:35:00+02:00,2,Airbus A320 NEO,Lufthansa,ESSA,ARN
416,EDDM,BT 223,Expected,Riga,2022-06-16 18:50:00+02:00,2,Airbus A220-300,Air Baltic,EVRA,RIX
417,EDDM,MS 787,Expected,Cairo,2022-06-16 14:55:00+02:00,2,Boeing 737-800,EgyptAir,HECA,CAI
418,EDDM,DE 25,Expected,Hurghada,2022-06-16 16:50:00+02:00,1,Airbus A321,Condor,HEGN,HRG
419,EDDM,UA 760,Expected,Denver,2022-06-16 14:05:00+02:00,2,Boeing 787-9,United,KDEN,DEN
